num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
96,1248,4,2048,51200,256,1,1,1,0.0053,35.171,0.0012,164.782,0.0067,57.8
96,1344,4,2048,51200,256,1,1,1,0.0055,38.228,0.0015,162.316,0.0071,62.356
96,1440,4,2048,51200,256,1,1,1,0.0056,41.358,0.0018,154.293,0.008,63.105
96,1536,4,2048,51200,256,1,1,1,0.0057,45.235,0.0018,174.16,0.0079,72.137
96,1632,4,2048,51200,256,1,1,1,0.0063,45.305,0.0022,161.806,0.0088,71.708
96,1728,4,2048,51200,256,1,1,1,0.0062,49.918,0.0024,165.502,0.009,78.385
96,1824,4,2048,51200,256,1,1,1,0.0067,50.59,0.0025,175.762,0.0096,81.08
96,1920,4,2048,51200,256,1,1,1,0.0069,53.559,0.0032,149.467,0.0105,81.613
96,2016,4,2048,51200,256,1,1,1,0.0072,55.625,0.0033,163.766,0.0106,87.986
96,2112,4,2048,51200,256,1,1,1,0.0074,58.913,0.0035,166.454,0.0113,89.889
96,2208,4,2048,51200,256,1,1,1,0.0077,60.546,0.0047,135.338,0.0127,87.242
96,2304,4,2048,51200,256,1,1,1,0.0074,67.903,0.0041,170.499,0.0135,88.587
96,2400,4,2048,51200,256,1,1,1,0.0082,65.648,0.0045,167.847,0.0148,87.148
96,2496,4,2048,51200,256,1,1,1,0.0084,68.51,0.0042,195.669,0.0133,104.491
96,2592,4,2048,51200,256,1,1,1,0.0088,70.09,0.0051,172.786,0.014,106.412
96,2688,4,2048,51200,256,1,1,1,0.0093,70.464,0.0058,163.17,0.0148,107.959
96,2784,4,2048,51200,256,1,1,1,0.0091,76.062,0.0055,183.77,0.0155,110.503
96,2880,4,2048,51200,256,1,1,1,0.0092,80.433,0.0094,115.279,0.0193,94.297
96,2976,4,2048,51200,256,1,1,1,0.0095,82.448,0.007,166.044,0.0193,100.379
96,3072,4,2048,51200,256,1,1,1,0.0088,93.577,0.0069,179.892,0.0178,116.019
96,3168,4,2048,51200,256,1,1,1,0.012,72.717,0.0072,183.786,0.0194,112.567
96,3264,4,2048,51200,256,1,1,1,0.0113,81.024,0.0079,176.055,0.0187,124.041
96,3360,4,2048,51200,256,1,1,1,0.0109,88.775,0.0087,169.429,0.0196,124.91
96,3456,4,2048,51200,256,1,1,1,0.0118,85.82,0.0113,138.704,0.0236,109.319
96,3552,4,2048,51200,256,1,1,1,0.0111,95.947,0.0104,159.663,0.0239,113.729
