m,n,k,throughput
2048,2048,827,24.476
2048,2048,828,88.414
2048,2048,829,24.281
2048,2048,830,80.66
2048,2048,831,24.333
2048,2048,832,109.738
2048,2048,833,24.625
2048,2048,834,81.96
2048,2048,835,24.443
2048,2048,836,95.387
2048,2048,837,24.536
2048,2048,838,84.491
2048,2048,839,24.465
2048,2048,840,98.856
2048,2048,841,24.489
2048,2048,842,83.293
2048,2048,843,24.575
2048,2048,844,95.987
2048,2048,845,24.633
2048,2048,846,84.005
2048,2048,847,24.691
2048,2048,848,105.856
2048,2048,849,24.77
2048,2048,850,99.363
2048,2048,851,24.76
2048,2048,852,97.213
2048,2048,853,24.627
2048,2048,854,83.69
2048,2048,855,24.516
2048,2048,856,97.141
2048,2048,857,24.459
2048,2048,858,100.974
2048,2048,859,24.61
2048,2048,860,92.018
2048,2048,861,24.688
2048,2048,862,83.383
2048,2048,863,24.57
2048,2048,864,144.033
2048,2048,865,24.56
2048,2048,866,84.629
2048,2048,867,24.711
2048,2048,868,97.972
2048,2048,869,24.654
2048,2048,870,87.381
2048,2048,871,24.558
2048,2048,872,100.589
2048,2048,873,24.509
2048,2048,874,85.81
2048,2048,875,24.871
2048,2048,876,101.948
2048,2048,877,24.948
2048,2048,878,102.294
2048,2048,879,24.999
2048,2048,880,106.799
2048,2048,881,25.185
2048,2048,882,86.515
2048,2048,883,24.99
2048,2048,884,100.974
2048,2048,885,25.142
2048,2048,886,87.398
2048,2048,887,25.036
2048,2048,888,99.48
2048,2048,889,24.845
2048,2048,890,85.149
2048,2048,891,25.041
2048,2048,892,93.627
2048,2048,893,25.05
2048,2048,894,98.573
2048,2048,895,24.841
2048,2048,896,117.002
2048,2048,897,59.643
2048,2048,898,92.497
2048,2048,899,60.158
2048,2048,900,99.97
2048,2048,901,59.682
2048,2048,902,91.295
2048,2048,903,59.928
2048,2048,904,104.396
2048,2048,905,60.061
2048,2048,906,92.684
2048,2048,907,60.117
2048,2048,908,101.939
2048,2048,909,60.982
2048,2048,910,92.283
2048,2048,911,60.767
2048,2048,912,111.587
2048,2048,913,60.939
2048,2048,914,93.32
2048,2048,915,61.15
2048,2048,916,103.725
2048,2048,917,60.896
2048,2048,918,112.19
2048,2048,919,61.339
2048,2048,920,102.736
2048,2048,921,61.278
2048,2048,922,111.767
2048,2048,923,61.139
2048,2048,924,95.929
2048,2048,925,61.388
2048,2048,926,95.194
2048,2048,927,61.521
2048,2048,928,147.436
2048,2048,929,61.382
2048,2048,930,105.311
2048,2048,931,62.659
2048,2048,932,105.537
2048,2048,933,62.393
2048,2048,934,113.091
2048,2048,935,62.487
2048,2048,936,108.69
2048,2048,937,62.185
2048,2048,938,94.121
2048,2048,939,62.396
2048,2048,940,105.418
2048,2048,941,63.008
2048,2048,942,115.798
2048,2048,943,62.425
2048,2048,944,116.454
2048,2048,945,62.795
2048,2048,946,114.942
2048,2048,947,62.769
2048,2048,948,106.543
2048,2048,949,62.981
2048,2048,950,116.101
2048,2048,951,63.556
2048,2048,952,106.309
2048,2048,953,63.007
2048,2048,954,96.279
2048,2048,955,62.431
2048,2048,956,100.144
2048,2048,957,63.033
2048,2048,958,113.507
2048,2048,959,62.967
2048,2048,960,125.515
2048,2048,961,64.02
2048,2048,962,96.714
2048,2048,963,64.564
2048,2048,964,108.808
2048,2048,965,64.205
2048,2048,966,118.609
2048,2048,967,64.461
2048,2048,968,112.906
2048,2048,969,64.553
2048,2048,970,96.776
2048,2048,971,64.605
2048,2048,972,110.067
2048,2048,973,64.615
2048,2048,974,117.663
2048,2048,975,65.327
2048,2048,976,146.831
2048,2048,977,64.109
2048,2048,978,115.355
2048,2048,979,65.469
2048,2048,980,110.495
2048,2048,981,65.022
2048,2048,982,97.974
2048,2048,983,66.116
2048,2048,984,106.922
2048,2048,985,64.634
2048,2048,986,97.079
2048,2048,987,64.644
2048,2048,988,99.999
2048,2048,989,65.886
2048,2048,990,96.656
2048,2048,991,65.273
2048,2048,992,128.102
2048,2048,993,64.633
2048,2048,994,98.982
2048,2048,995,65.168
2048,2048,996,112.663
2048,2048,997,66.166
2048,2048,998,118.648
2048,2048,999,66.679
2048,2048,1000,118.216
2048,2048,1001,65.073
2048,2048,1002,119.531
2048,2048,1003,66.229
2048,2048,1004,113.936
2048,2048,1005,66.487
2048,2048,1006,100.848
2048,2048,1007,65.585
2048,2048,1008,151.863
2048,2048,1009,65.35
2048,2048,1010,118.996
2048,2048,1011,66.216
2048,2048,1012,109.173
2048,2048,1013,66.347
2048,2048,1014,119.199
2048,2048,1015,66.436
2048,2048,1016,106.963
2048,2048,1017,65.99
2048,2048,1018,119.002
2048,2048,1019,65.673
2048,2048,1020,100.051
2048,2048,1021,65.56
2048,2048,1022,98.046
2048,2048,1023,66.668
2048,2048,1024,130.785
2048,2048,1025,64.746
2048,2048,1026,95.123
2048,2048,1027,66.026
2048,2048,1028,112.285
2048,2048,1029,66.728
2048,2048,1030,97.3
2048,2048,1031,66.61
2048,2048,1032,141.27
2048,2048,1033,65.767
2048,2048,1034,111.203
2048,2048,1035,65.536
2048,2048,1036,113.99
2048,2048,1037,66.628
2048,2048,1038,96.065
2048,2048,1039,66.269
2048,2048,1040,138.567
2048,2048,1041,66.559
2048,2048,1042,116.36
2048,2048,1043,65.254
2048,2048,1044,128.638
2048,2048,1045,65.458
2048,2048,1046,112.841
2048,2048,1047,69.222
2048,2048,1048,128.678
2048,2048,1049,64.971
2048,2048,1050,96.919
2048,2048,1051,65.018
2048,2048,1052,104.559
2048,2048,1053,64.836
2048,2048,1054,109.752
2048,2048,1055,63.724
2048,2048,1056,127.275
2048,2048,1057,63.262
2048,2048,1058,97.145
2048,2048,1059,64.411
2048,2048,1060,114.823
2048,2048,1061,63.069
2048,2048,1062,98.2
2048,2048,1063,64.692
2048,2048,1064,141.405
2048,2048,1065,68.26
2048,2048,1066,99.891
2048,2048,1067,62.296
2048,2048,1068,114.977
2048,2048,1069,64.869
2048,2048,1070,99.466
2048,2048,1071,64.027
2048,2048,1072,150.882
2048,2048,1073,65.149
2048,2048,1074,100.104
2048,2048,1075,62.693
2048,2048,1076,141.92
2048,2048,1077,62.497
2048,2048,1078,99.767
2048,2048,1079,65.78
2048,2048,1080,140.33
2048,2048,1081,63.219
2048,2048,1082,121.865
2048,2048,1083,62.741
2048,2048,1084,131.557
2048,2048,1085,63.171
2048,2048,1086,100.864
2048,2048,1087,62.661
2048,2048,1088,125.368
2048,2048,1089,63.722
2048,2048,1090,103.061
2048,2048,1091,66.089
2048,2048,1092,118.168
2048,2048,1093,65.867
2048,2048,1094,120.246
2048,2048,1095,65.35
2048,2048,1096,147.15
2048,2048,1097,65.025
2048,2048,1098,103.074
2048,2048,1099,65.588
2048,2048,1100,145.269
2048,2048,1101,66.579
2048,2048,1102,102.897
2048,2048,1103,64.649
2048,2048,1104,154.145
2048,2048,1105,65.058
2048,2048,1106,102.178
2048,2048,1107,67.369
2048,2048,1108,140.998
2048,2048,1109,67.452
2048,2048,1110,103.459
2048,2048,1111,68.447
2048,2048,1112,141.851
2048,2048,1113,73.865
2048,2048,1114,103.281
2048,2048,1115,66.657
2048,2048,1116,112.955
2048,2048,1117,66.285
2048,2048,1118,102.654
2048,2048,1119,70.219
2048,2048,1120,133.759
2048,2048,1121,66.825
2048,2048,1122,103.931
2048,2048,1123,68.502
2048,2048,1124,144.969
2048,2048,1125,71.063
2048,2048,1126,103.843
2048,2048,1127,71.621
2048,2048,1128,149.531
2048,2048,1129,68.47
2048,2048,1130,104.029
2048,2048,1131,67.04
2048,2048,1132,144.052
2048,2048,1133,72.886
2048,2048,1134,105.043
2048,2048,1135,69.844
2048,2048,1136,153.9
2048,2048,1137,70.008
2048,2048,1138,121.515
2048,2048,1139,70.337
2048,2048,1140,147.033
2048,2048,1141,69.358
2048,2048,1142,103.947
2048,2048,1143,72.947
2048,2048,1144,120.924
2048,2048,1145,71.807
2048,2048,1146,104.221
2048,2048,1147,70.541
2048,2048,1148,113.885
2048,2048,1149,70.498
2048,2048,1150,122.298
2048,2048,1151,67.163
2048,2048,1152,137.581
2048,2048,1153,70.087
2048,2048,1154,106.425
2048,2048,1155,70.413
2048,2048,1156,123.816
2048,2048,1157,71.031
2048,2048,1158,104.677
2048,2048,1159,71.362
2048,2048,1160,125.916
2048,2048,1161,77.988
2048,2048,1162,106.975
2048,2048,1163,70.207
2048,2048,1164,126.744
2048,2048,1165,73.325
2048,2048,1166,108.486
2048,2048,1167,71.519
2048,2048,1168,155.819
2048,2048,1169,71.851
2048,2048,1170,106.96
2048,2048,1171,71.638
2048,2048,1172,148.243
2048,2048,1173,70.811
2048,2048,1174,121.884
2048,2048,1175,72.818
2048,2048,1176,145.074
2048,2048,1177,77.378
2048,2048,1178,107.598
2048,2048,1179,80.802
2048,2048,1180,119.317
2048,2048,1181,72.082
2048,2048,1182,107.402
2048,2048,1183,69.807
2048,2048,1184,164.439
2048,2048,1185,70.68
2048,2048,1186,122.644
2048,2048,1187,75.525
2048,2048,1188,124.571
2048,2048,1189,77.103
2048,2048,1190,108.223
2048,2048,1191,76.523
2048,2048,1192,130.606
2048,2048,1193,73.284
2048,2048,1194,109.536
2048,2048,1195,72.979
2048,2048,1196,126.04
2048,2048,1197,72.176
2048,2048,1198,108.761
2048,2048,1199,75.555
2048,2048,1200,162.991
2048,2048,1201,76.509
2048,2048,1202,122.249
2048,2048,1203,74.685
2048,2048,1204,129.221
2048,2048,1205,73.891
2048,2048,1206,113.619
2048,2048,1207,75.246
2048,2048,1208,148.323
