num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_key_value_query_transform,attention_key_query_prob,attention_prob_times_values,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
24,1704,4,2048,51200,256,1,1,1,171.027,44.241,44.395,160.632,167.959,0.0001,172.729,0.012,25.416,0.0011,335.919,0.0134,51.165
24,1728,4,2048,51200,256,1,1,1,212.091,60.814,52.38,194.569,210.963,0.0001,176.057,0.0112,27.734,0.0009,421.926,0.0124,56.567
24,1752,4,2048,51200,256,1,1,1,167.353,45.013,44.42,163.07,183.089,0.0001,178.083,0.0121,26.359,0.0011,366.177,0.0135,53.566
24,1776,4,2048,51200,256,1,1,1,201.636,60.72,50.43,182.634,204.293,0.0001,169.564,0.012,27.156,0.001,408.586,0.0133,55.66
24,1800,4,2048,51200,256,1,1,1,160.64,45.303,45.684,140.049,157.876,0.0001,156.322,0.0137,24.343,0.0013,315.752,0.0153,49.534
24,1824,4,2048,51200,256,1,1,1,216.834,63.133,54.595,185.204,222.923,0.0001,154.06,0.0131,26.046,0.001,445.846,0.0143,54.231
24,1848,4,2048,51200,256,1,1,1,171.86,47.793,46.733,143.322,176.91,0.0001,156.535,0.0139,25.033,0.0013,353.82,0.0154,51.543
24,1872,4,2048,51200,256,1,1,1,192.791,64.327,52.863,168.513,205.35,0.0001,157.474,0.0134,26.572,0.0011,410.7,0.0148,55.176
24,1896,4,2048,51200,256,1,1,1,172.107,48.505,47.656,153.06,189.393,0.0001,160.163,0.014,25.938,0.0012,378.786,0.0155,53.783
24,1920,4,2048,51200,256,1,1,1,205.361,67.73,58.301,188.085,204.462,0.0001,174.111,0.0125,29.611,0.0012,408.923,0.014,61.169
24,1944,4,2048,51200,256,1,1,1,165.531,46.979,44.215,151.788,169.34,0.0001,178.979,0.0135,27.999,0.0015,338.679,0.0152,57.312
24,1968,4,2048,51200,256,1,1,1,118.76,64.407,55.011,175.447,205.451,0.0001,157.998,0.0146,26.361,0.0012,410.902,0.0161,55.338
24,1992,4,2048,51200,256,1,1,1,171.158,49.266,48.937,156.341,174.269,0.0001,166.52,0.0143,27.509,0.0015,348.538,0.0161,56.842
24,2016,4,2048,51200,256,1,1,1,226.0,68.346,58.708,198.275,230.938,0.0001,194.166,0.0121,33.272,0.0012,461.877,0.0135,69.21
24,2040,4,2048,51200,256,1,1,1,173.69,50.468,50.525,174.902,188.166,0.0001,163.806,0.0147,27.818,0.0014,376.331,0.0164,58.063
24,2064,4,2048,51200,256,1,1,1,191.345,66.059,57.66,171.779,209.778,0.0002,165.409,0.0142,29.379,0.0013,419.556,0.016,60.902
24,2088,4,2048,51200,256,1,1,1,175.303,50.799,50.416,152.238,175.858,0.0002,164.273,0.0151,28.159,0.0016,351.716,0.0172,57.859
24,2112,4,2048,51200,256,1,1,1,227.962,71.664,61.653,183.511,231.315,0.0002,190.089,0.0128,33.862,0.0013,462.629,0.0146,69.907
24,2136,4,2048,51200,256,1,1,1,163.195,51.215,51.394,155.371,182.286,0.0002,166.48,0.0154,28.702,0.0016,364.572,0.0175,59.317
24,2160,4,2048,51200,256,1,1,1,123.691,69.423,59.847,181.588,203.366,0.0002,174.112,0.0149,30.175,0.0015,406.732,0.0169,62.744
24,2184,4,2048,51200,256,1,1,1,165.402,52.348,51.865,150.033,174.052,0.0003,168.166,0.0156,29.348,0.0018,348.104,0.018,60.38
24,2208,4,2048,51200,256,1,1,1,228.584,73.518,62.596,204.517,203.517,0.0002,192.157,0.0133,35.245,0.0016,407.034,0.0153,72.15
24,2232,4,2048,51200,256,1,1,1,179.848,54.104,52.993,156.942,158.792,0.0002,174.113,0.0154,30.861,0.0021,317.584,0.018,62.787
24,2256,4,2048,51200,256,1,1,1,203.555,72.337,61.616,179.806,191.862,0.0002,172.115,0.015,32.409,0.0017,383.724,0.0172,66.977
24,2280,4,2048,51200,256,1,1,1,175.982,53.758,52.744,163.563,153.273,0.0002,173.01,0.0159,31.048,0.0022,306.545,0.0186,63.095
24,2304,4,2048,51200,256,1,1,1,209.271,81.044,69.976,175.774,216.157,0.0002,218.829,0.0126,39.779,0.0016,432.315,0.0147,81.393
24,2328,4,2048,51200,256,1,1,1,181.391,49.676,56.932,154.673,149.114,0.0002,154.022,0.0177,28.948,0.0024,298.228,0.0205,59.471
24,2352,4,2048,51200,256,1,1,1,179.385,71.33,65.314,180.432,196.921,0.0002,162.189,0.0165,31.543,0.0018,393.841,0.0188,66.113
24,2376,4,2048,51200,256,1,1,1,188.026,52.264,56.688,146.37,169.502,0.0003,172.035,0.0166,31.845,0.0022,339.004,0.0193,65.733
24,2400,4,2048,51200,256,1,1,1,223.729,79.2,67.383,215.579,220.96,0.0003,160.893,0.0164,32.782,0.0017,441.919,0.0186,69.389
24,2424,4,2048,51200,256,1,1,1,175.102,52.673,58.468,157.22,175.532,0.0003,158.535,0.018,30.391,0.0022,351.064,0.0207,63.61
24,2448,4,2048,51200,256,1,1,1,209.438,73.598,68.68,191.497,193.269,0.0003,161.264,0.017,32.833,0.002,386.538,0.0195,68.853
24,2472,4,2048,51200,256,1,1,1,183.163,52.278,60.291,161.274,169.895,0.0003,187.552,0.0163,34.79,0.0024,339.79,0.0191,71.443
24,2496,4,2048,51200,256,1,1,1,235.61,81.243,70.12,218.067,218.983,0.0003,163.667,0.0168,34.302,0.0019,437.967,0.0192,72.698
24,2520,4,2048,51200,256,1,1,1,107.63,52.824,60.405,164.566,165.973,0.0003,163.988,0.0194,30.133,0.0025,331.945,0.0224,63.184
24,2544,4,2048,51200,256,1,1,1,207.199,77.535,70.19,188.301,193.73,0.0003,158.318,0.0179,33.242,0.0022,387.46,0.0206,70.089
24,2568,4,2048,51200,256,1,1,1,164.564,54.845,61.842,156.371,164.685,0.0003,182.438,0.0174,34.677,0.0026,329.369,0.0206,71.422
24,2592,4,2048,51200,256,1,1,1,224.241,82.857,69.574,202.196,210.872,0.0003,160.358,0.0179,34.362,0.0021,421.744,0.0205,73.02
