m,n,k,throughput,b
8192,63936,2048,162.671,
8192,64000,2048,161.458,
8192,64064,2048,162.072,
8192,64128,2048,163.192,
8192,64192,2048,162.974,
8192,64256,2048,162.995,
8192,64320,2048,162.581,
8192,64384,2048,162.217,
8192,64448,2048,162.337,
8192,64512,2048,164.017,
8192,64576,2048,162.219,
8192,64640,2048,161.982,
8192,64704,2048,162.576,
8192,64768,2048,161.966,
8192,64832,2048,161.8,
8192,64896,2048,161.111,
8192,64960,2048,160.877,
8192,65024,2048,162.09,
8192,65088,2048,161.137,
8192,65152,2048,162.229,
8192,65216,2048,164.571,
8192,65280,2048,164.999,
8192,65344,2048,162.851,
8192,65408,2048,162.265,
8192,65472,2048,162.745,
8192,65536,2048,157.281,
8192,65600,2048,163.979,
8192,65664,2048,161.798,
8192,65728,2048,162.592,
8192,65792,2048,162.469,
8192,65856,2048,161.922,
8192,65920,2048,162.669,
8192,65984,2048,160.185,
8192,66048,2048,162.3,
8192,66112,2048,161.126,
8192,66176,2048,161.614,
8192,66240,2048,163.429,
8192,66304,2048,162.387,
8192,66368,2048,161.776,
8192,66432,2048,162.635,
8192,66496,2048,164.086,
8192,66560,2048,162.59,
8192,66624,2048,161.302,
8192,66688,2048,162.448,
8192,66752,2048,161.86,
8192,66816,2048,161.058,
8192,66880,2048,162.271,
8192,66944,2048,162.48,
8192,67008,2048,162.518,
8192,67072,2048,163.164,
8192,67136,2048,162.902,
8192,67200,2048,163.118,
8192,67264,2048,162.504,
8192,67328,2048,163.586,
8192,67392,2048,161.381,
8192,67456,2048,162.205,
8192,67520,2048,161.617,
8192,67584,2048,162.397,
8192,67648,2048,162.721,
8192,67712,2048,161.637,
8192,67776,2048,162.71,
8192,67840,2048,163.723,
8192,67904,2048,162.239,
8192,67968,2048,164.068,
8192,68032,2048,162.755,
8192,68096,2048,162.459,
8192,68160,2048,162.778,
8192,68224,2048,162.52,
8192,68288,2048,162.524,
8192,68352,2048,162.141,
8192,68416,2048,161.645,
8192,68480,2048,164.087,
8192,68544,2048,161.876,
8192,68608,2048,162.124,
8192,68672,2048,162.011,
8192,68736,2048,161.326,
8192,68800,2048,162.221,
8192,68864,2048,161.765,
8192,68928,2048,161.66,
8192,68992,2048,162.935,
8192,69056,2048,162.595,
8192,69120,2048,162.216,
8192,69184,2048,162.877,
8192,69248,2048,161.938,
8192,69312,2048,164.043,
8192,69376,2048,162.453,
8192,69440,2048,162.21,
8192,69504,2048,163.058,
8192,69568,2048,158.775,
8192,69632,2048,157.758,
8192,69696,2048,159.413,
8192,69760,2048,161.874,
8192,69824,2048,162.825,
8192,69888,2048,162.515,
8192,69952,2048,161.738,
8192,70016,2048,162.132,
8192,70080,2048,162.279,
8192,70144,2048,160.621,
8192,70208,2048,163.375,
8192,70272,2048,161.719,
8192,70336,2048,162.011,
8192,70400,2048,162.19,
8192,70464,2048,161.809,
8192,70528,2048,161.991,
8192,70592,2048,161.401,
8192,70656,2048,161.948,
8192,70720,2048,162.233,
8192,70784,2048,163.176,
8192,70848,2048,161.651,
8192,70912,2048,162.62,
8192,70976,2048,162.291,
8192,71040,2048,162.447,
8192,71104,2048,162.505,
8192,71168,2048,161.56,
8192,71232,2048,162.299,
8192,71296,2048,161.964,
8192,71360,2048,161.414,
8192,71424,2048,161.217,
8192,71488,2048,160.948,
8192,71552,2048,163.207,
8192,71616,2048,161.679,
8192,71680,2048,162.178,
8192,71744,2048,161.706,
8192,71808,2048,162.786,
8192,71872,2048,162.041,
8192,71936,2048,162.04,
8192,72000,2048,161.855,
8192,72064,2048,162.86,
8192,72128,2048,161.143,
8192,72192,2048,160.813,
8192,72256,2048,162.143,
8192,72320,2048,161.594,
8192,72384,2048,161.032,
8192,72448,2048,162.944,
8192,72512,2048,161.776,
8192,72576,2048,161.313,
8192,72640,2048,161.561,
8192,72704,2048,161.988,
8192,72768,2048,161.534,
8192,72832,2048,162.184,
8192,72896,2048,161.462,
8192,72960,2048,164.015,
8192,73024,2048,160.982,
8192,73088,2048,162.73,
8192,73152,2048,160.981,
8192,73216,2048,163.006,
8192,73280,2048,161.317,
8192,73344,2048,163.022,
8192,73408,2048,161.935,
8192,73472,2048,162.058,
8192,73536,2048,162.696,
8192,73600,2048,160.308,
8192,73664,2048,161.88,
8192,73728,2048,161.676,
8192,73792,2048,163.864,
8192,73856,2048,161.556,
8192,73920,2048,161.264,
8192,73984,2048,163.85,
8192,74048,2048,160.731,
8192,74112,2048,161.131,
8192,74176,2048,158.564,
8192,74240,2048,161.38,
8192,74304,2048,161.415,
8192,74368,2048,161.508,
8192,74432,2048,161.018,
8192,74496,2048,162.641,
8192,74560,2048,161.559,
8192,74624,2048,162.484,
8192,74688,2048,162.987,
8192,74752,2048,162.235,
8192,74816,2048,159.691,
8192,74880,2048,160.491,
8192,74944,2048,162.734,
8192,75008,2048,161.708,
8192,75072,2048,161.218,
8192,75136,2048,161.65,
8192,75200,2048,161.215,
8192,75264,2048,161.434,
8192,75328,2048,160.686,
8192,75392,2048,162.503,
8192,75456,2048,163.782,
8192,75520,2048,161.378,
8192,75584,2048,160.876,
8192,75648,2048,161.354,
8192,75712,2048,160.612,
8192,75776,2048,161.543,
8192,75840,2048,159.785,
8192,75904,2048,161.986,
8192,75968,2048,162.369,
8192,76032,2048,161.565,
8192,76096,2048,161.453,
8192,76160,2048,161.056,
8192,76224,2048,161.515,
8192,76288,2048,162.57,
8192,76352,2048,162.573,
8192,76416,2048,162.255,
8192,76480,2048,162.165,
8192,76544,2048,161.427,
8192,76608,2048,161.1,
8192,76672,2048,162.057,
8192,76736,2048,161.248,
8192,76800,2048,162.11,
8192,76864,2048,161.374,
8192,76928,2048,162.483,
8192,76992,2048,162.03,
8192,77056,2048,160.958,
8192,77120,2048,160.619,
8192,77184,2048,161.235,
8192,77248,2048,162.256,
8192,77312,2048,162.049,
8192,77376,2048,161.547,
8192,77440,2048,162.822,
8192,77504,2048,162.462,
8192,77568,2048,161.39,
8192,77632,2048,161.829,
8192,77696,2048,161.274,
8192,77760,2048,161.072,
8192,77824,2048,161.478,
8192,77888,2048,161.424,
8192,77952,2048,161.68,
8192,78016,2048,161.845,
8192,78080,2048,161.203,
8192,78144,2048,160.994,
8192,78208,2048,161.08,
8192,78272,2048,162.519,
8192,78336,2048,161.386,
8192,78400,2048,159.771,
8192,78464,2048,161.207,
8192,78528,2048,161.935,
8192,78592,2048,161.402,
8192,78656,2048,160.578,
8192,78720,2048,162.065,
8192,78784,2048,160.742,
8192,78848,2048,161.323,
8192,78912,2048,160.68,
8192,78976,2048,161.801,
8192,79040,2048,160.935,
8192,79104,2048,161.508,
8192,79168,2048,161.07,
8192,79232,2048,161.955,
8192,79296,2048,161.416,
8192,79360,2048,160.762,
8192,79424,2048,161.246,
8192,79488,2048,161.529,
8192,79552,2048,161.217,
8192,79616,2048,161.621,
8192,79680,2048,160.928,
8192,79744,2048,163.295,
8192,79808,2048,160.314,
8192,79872,2048,161.379,
8192,79936,2048,161.327,
8192,80000,2048,160.912,
8192,80064,2048,160.894,
8192,80128,2048,162.524,
8192,80192,2048,160.758,
8192,80256,2048,161.406,
8192,80320,2048,161.386,
8192,80384,2048,160.695,
8192,80448,2048,161.599,
8192,80512,2048,161.772,
8192,80576,2048,161.392,
8192,80640,2048,163.047,
8192,80704,2048,160.653,
8192,80768,2048,160.05,
8192,80832,2048,162.082,
8192,80896,2048,161.21,
8192,80960,2048,161.148,
8192,81024,2048,162.385,
8192,81088,2048,160.163,
8192,81152,2048,161.071,
8192,81216,2048,161.505,
8192,81280,2048,162.99,
8192,81344,2048,161.49,
8192,81408,2048,161.924,
8192,81472,2048,161.285,
8192,81536,2048,161.557,
8192,81600,2048,160.677,
8192,81664,2048,161.262,
8192,81728,2048,162.268,
8192,81792,2048,161.565,
8192,81856,2048,162.063,
8192,81920,2048,162.374,
8192,81984,2048,161.614,
8192,82048,2048,161.98,
8192,82112,2048,161.771,
8192,82176,2048,161.615,
8192,82240,2048,161.399,
8192,82304,2048,161.301,
8192,82368,2048,161.869,
8192,82432,2048,161.629,
8192,82496,2048,161.887,
8192,82560,2048,162.077,
8192,82624,2048,159.029,
8192,82688,2048,163.399,
8192,82752,2048,161.166,
8192,82816,2048,161.165,
8192,82880,2048,160.542,
8192,82944,2048,162.114,
8192,83008,2048,161.732,
8192,83072,2048,161.355,
8192,83136,2048,161.543,
8192,83200,2048,161.019,
8192,83264,2048,161.963,
8192,83328,2048,160.989,
8192,83392,2048,160.773,
8192,83456,2048,161.371,
8192,83520,2048,163.197,
8192,83584,2048,160.499,
8192,83648,2048,160.241,
8192,83712,2048,160.373,
8192,83776,2048,162.188,
8192,83840,2048,162.492,
8192,83904,2048,161.412,
8192,83968,2048,161.529,
8192,84032,2048,162.221,
8192,84096,2048,160.942,
8192,84160,2048,160.651,
8192,84224,2048,160.036,
8192,84288,2048,160.658,
8192,84352,2048,160.833,
8192,84416,2048,161.501,
8192,84480,2048,162.291,
8192,84544,2048,162.906,
8192,84608,2048,161.176,
8192,84672,2048,160.601,
8192,84736,2048,161.191,
8192,84800,2048,161.055,
8192,84864,2048,161.802,
8192,84928,2048,160.865,
8192,84992,2048,161.019,
8192,85056,2048,160.852,
8192,85120,2048,161.599,
8192,85184,2048,161.04,
8192,85248,2048,162.779,
8192,85312,2048,161.15,
8192,85376,2048,161.301,
8192,85440,2048,160.645,
8192,85504,2048,161.709,
8192,85568,2048,162.603,
8192,85632,2048,161.399,
8192,85696,2048,160.997,
8192,85760,2048,161.878,
8192,85824,2048,160.838,
8192,85888,2048,159.11,
8192,85952,2048,160.959,
8192,86016,2048,160.575,
8192,86080,2048,161.443,
8192,86144,2048,161.131,
8192,86208,2048,161.925,
8192,86272,2048,161.673,
8192,86336,2048,161.112,
8192,86400,2048,162.115,
8192,86464,2048,161.165,
8192,86528,2048,161.933,
8192,86592,2048,159.998,
8192,86656,2048,160.926,
8192,86720,2048,162.719,
8192,86784,2048,161.235,
8192,86848,2048,161.41,
8192,86912,2048,161.472,
8192,86976,2048,160.884,
8192,87040,2048,161.709,
8192,87104,2048,161.382,
8192,87168,2048,161.077,
8192,87232,2048,160.645,
8192,87296,2048,160.402,
8192,87360,2048,159.465,
8192,87424,2048,159.91,
8192,87488,2048,161.982,
8192,87552,2048,161.035,
8192,87616,2048,161.009,
8192,87680,2048,161.261,
8192,87744,2048,160.971,
8192,87808,2048,161.251,
8192,87872,2048,161.683,
8192,87936,2048,162.006,
8192,88000,2048,160.502,
8192,88064,2048,161.442,
8192,88128,2048,161.767,
8192,88192,2048,161.065,
8192,88256,2048,160.547,
8192,88320,2048,163.18,
8192,88384,2048,160.84,
8192,88448,2048,161.099,
8192,88512,2048,161.693,
8192,88576,2048,161.235,
8192,88640,2048,162.344,
8192,88704,2048,161.116,
8192,88768,2048,161.648,
8192,88832,2048,161.5,
8192,88896,2048,160.724,
8192,88960,2048,160.789,
8192,89024,2048,160.593,
8192,89088,2048,161.202,
8192,89152,2048,160.707,
8192,89216,2048,160.978,
8192,89280,2048,161.045,
8192,89344,2048,161.059,
8192,89408,2048,161.487,
8192,89472,2048,161.317,
8192,89536,2048,160.814,
8192,89600,2048,161.103,
8192,89664,2048,161.78,
8192,89728,2048,161.794,
8192,89792,2048,160.49,
8192,89856,2048,159.683,
8192,89920,2048,161.817,
8192,89984,2048,161.548,
8192,90048,2048,162.247,
8192,90112,2048,161.313,
8192,90176,2048,160.49,
8192,90240,2048,161.33,
8192,90304,2048,161.42,
8192,90368,2048,160.949,
8192,90432,2048,162.519,
8192,90496,2048,161.885,
8192,90560,2048,160.495,
8192,90624,2048,160.636,
8192,90688,2048,162.263,
8192,90752,2048,161.426,
8192,90816,2048,161.104,
8192,90880,2048,161.738,
8192,90944,2048,160.34,
8192,91008,2048,160.633,
8192,91072,2048,160.449,
8192,91136,2048,161.276,
8192,91200,2048,161.606,
8192,91264,2048,161.628,
8192,91328,2048,161.474,
8192,91392,2048,162.88,
8192,91456,2048,159.633,
8192,91520,2048,159.828,
8192,91584,2048,161.779,
8192,91648,2048,161.377,
8192,91712,2048,160.671,
8192,91776,2048,160.358,
8192,91840,2048,160.671,
8192,91904,2048,160.347,
8192,91968,2048,160.782,
8192,92032,2048,161.778,
8192,92096,2048,161.115,
8192,92160,2048,160.206,
8192,92224,2048,162.1,
8192,92288,2048,161.279,
8192,92352,2048,160.073,
8192,92416,2048,161.264,
8192,92480,2048,161.211,
8192,92544,2048,160.74,
8192,92608,2048,159.331,
8192,92672,2048,161.26,
8192,92736,2048,160.6,
8192,92800,2048,162.121,
8192,92864,2048,161.211,
8192,92928,2048,160.878,
8192,92992,2048,160.937,
8192,93056,2048,161.724,
8192,93120,2048,160.792,
8192,93184,2048,160.824,
8192,93248,2048,160.975,
8192,93312,2048,160.317,
8192,93376,2048,161.569,
8192,93440,2048,161.483,
8192,93504,2048,159.878,
8192,93568,2048,161.406,
8192,93632,2048,160.974,
8192,93696,2048,161.648,
8192,93760,2048,160.553,
8192,93824,2048,160.963,
8192,93888,2048,160.844,
8192,93952,2048,160.615,
8192,94016,2048,160.845,
8192,94080,2048,161.123,
8192,94144,2048,161.314,
8192,94208,2048,160.926,
8192,94272,2048,161.421,
8192,94336,2048,162.114,
8192,94400,2048,160.753,
8192,94464,2048,161.335,
8192,94528,2048,161.003,
8192,94592,2048,160.303,
8192,94656,2048,160.737,
8192,94720,2048,161.653,
8192,94784,2048,161.07,
8192,94848,2048,162.446,
8192,94912,2048,161.694,
8192,94976,2048,159.784,
8192,95040,2048,161.276,
8192,95104,2048,160.914,
8192,95168,2048,160.585,
8192,95232,2048,160.717,
8192,95296,2048,161.416,
8192,95360,2048,160.798,
8192,95424,2048,161.206,
8192,95488,2048,160.967,
8192,95552,2048,160.921,
8192,95616,2048,159.723,
8192,95680,2048,163.047,
8192,95744,2048,161.65,
8192,95808,2048,160.939,
8192,95872,2048,161.464,
8192,95936,2048,161.352,
8192,96000,2048,162.372,
8192,96064,2048,161.133,
8192,96128,2048,160.44,
8192,96192,2048,160.831,
8192,96256,2048,160.526,
8192,96320,2048,159.995,
8192,96384,2048,160.759,
8192,96448,2048,159.479,
8192,96512,2048,161.104,
8192,96576,2048,161.581,
8192,96640,2048,160.65,
8192,96704,2048,161.054,
8192,96768,2048,162.18,
8192,96832,2048,160.342,
8192,96896,2048,160.922,
8192,96960,2048,160.02,
8192,97024,2048,160.948,
8192,97088,2048,160.495,
8192,97152,2048,160.825,
8192,97216,2048,160.46,
8192,97280,2048,159.579,
8192,97344,2048,160.323,
8192,97408,2048,161.26,
8192,97472,2048,160.505,
8192,97536,2048,159.909,
8192,97600,2048,159.403,
8192,97664,2048,160.927,
8192,97728,2048,160.581,
8192,97792,2048,161.898,
8192,97856,2048,162.199,
8192,97920,2048,162.134,
8192,97984,2048,160.599,
8192,98048,2048,160.81,
8192,98112,2048,160.672,
8192,98176,2048,161.601,
8192,98240,2048,160.626,
8192,98304,2048,160.271,
8192,98368,2048,161.097,
8192,98432,2048,160.954,
8192,98496,2048,161.226,
8192,98560,2048,161.42,
8192,98624,2048,160.303,
8192,98688,2048,162.22,
8192,98752,2048,161.333,
8192,98816,2048,162.282,
8192,98880,2048,160.33,
8192,98944,2048,157.81,
8192,99008,2048,160.274,
8192,99072,2048,160.265,
8192,99136,2048,160.231,
8192,99200,2048,160.146,
8192,99264,2048,159.537,
8192,99328,2048,160.536,
8192,99392,2048,161.047,
8192,99456,2048,161.249,
8192,99520,2048,161.166,
8192,99584,2048,158.539,
8192,99648,2048,160.667,
8192,99712,2048,160.286,
8192,99776,2048,160.216,
8192,99840,2048,160.72,
8192,99904,2048,160.187,
8192,99968,2048,160.34,
8192,100032,2048,160.941,
8192,100096,2048,162.742,
8192,100160,2048,159.873,
8192,100224,2048,161.315,
8192,100288,2048,160.651,
8192,100352,2048,160.237,
8192,100416,2048,160.23,
8192,100480,2048,160.188,
8192,100544,2048,159.956,
8192,100608,2048,161.398,
8192,100672,2048,161.622,
8192,100736,2048,161.327,
8192,100800,2048,161.578,
8192,100864,2048,160.488,
8192,100928,2048,161.08,
8192,100992,2048,160.04,
8192,101056,2048,160.261,
8192,101120,2048,161.358,
8192,101184,2048,160.249,
8192,101248,2048,159.906,
8192,101312,2048,160.234,
8192,101376,2048,160.426,
8192,101440,2048,159.401,
8192,101504,2048,160.27,
8192,101568,2048,161.184,
8192,101632,2048,160.055,
8192,101696,2048,159.888,
8192,101760,2048,161.066,
8192,101824,2048,160.056,
8192,101888,2048,161.321,
8192,101952,2048,158.68,
8192,102016,2048,161.861,
8192,102080,2048,160.122,
8192,102144,2048,159.841,
8192,102208,2048,161.564,
8192,102272,2048,161.848,
8192,102336,2048,161.163,
8192,102400,2048,160.317,
8192,102464,2048,160.563,
8192,102528,2048,161.148,
8192,102592,2048,160.717,
8192,102656,2048,161.05,
8192,102720,2048,161.502,
8192,102784,2048,159.944,
8192,102848,2048,159.655,
8192,102912,2048,160.047,
8192,102976,2048,161.432,
8192,103040,2048,160.534,
8192,103104,2048,158.748,
8192,103168,2048,159.264,
8192,103232,2048,161.205,
8192,103296,2048,159.888,
8192,103360,2048,161.411,
8192,103424,2048,160.671,
8192,103488,2048,160.517,
8192,103552,2048,160.044,
8192,103616,2048,160.504,
8192,103680,2048,162.495,
8192,103744,2048,160.323,
8192,103808,2048,161.772,
8192,103872,2048,159.614,
8192,103936,2048,160.339,
8192,104000,2048,160.141,
8192,104064,2048,160.357,
8192,104128,2048,161.286,
8192,104192,2048,161.324,
8192,104256,2048,161.537,
8192,104320,2048,159.432,
8192,104384,2048,160.432,
8192,104448,2048,159.474,
8192,104512,2048,160.094,
8192,104576,2048,160.657,
8192,104640,2048,161.673,
8192,104704,2048,159.818,
8192,104768,2048,157.999,
8192,104832,2048,157.956,
8192,104896,2048,158.744,
8192,104960,2048,159.197,
8192,105024,2048,160.629,
8192,105088,2048,160.664,
8192,105152,2048,160.599,
8192,105216,2048,159.806,
8192,105280,2048,160.197,
8192,105344,2048,160.291,
8192,105408,2048,160.843,
8192,105472,2048,159.642,
8192,105536,2048,160.435,
8192,105600,2048,160.635,
8192,105664,2048,158.952,
8192,105728,2048,161.109,
8192,105792,2048,161.416,
8192,105856,2048,161.045,
8192,105920,2048,158.65,
8192,105984,2048,160.152,
8192,106048,2048,160.803,
8192,106112,2048,160.844,
8192,106176,2048,159.864,
8192,106240,2048,159.713,
8192,106304,2048,160.974,
8192,106368,2048,159.878,
8192,106432,2048,161.219,
8192,106496,2048,161.682,
8192,106560,2048,159.964,
8192,106624,2048,161.324,
8192,106688,2048,160.867,
8192,106752,2048,161.228,
8192,106816,2048,159.524,
8192,106880,2048,158.825,
8192,106944,2048,159.524,
8192,107008,2048,160.515,
8192,107072,2048,159.561,
8192,107136,2048,160.632,
8192,107200,2048,159.983,
8192,107264,2048,159.25,
8192,107328,2048,161.648,
8192,107392,2048,159.804,
8192,107456,2048,159.562,
8192,107520,2048,159.251,
8192,107584,2048,160.592,
8192,107648,2048,161.145,
8192,107712,2048,159.893,
8192,107776,2048,160.205,
8192,107840,2048,159.551,
8192,107904,2048,161.011,
8192,107968,2048,160.514,
8192,108032,2048,160.061,
8192,108096,2048,160.736,
8192,108160,2048,161.902,
8192,108224,2048,160.712,
8192,108288,2048,160.379,
8192,108352,2048,159.662,
8192,108416,2048,159.412,
8192,108480,2048,159.297,
8192,108544,2048,160.24,
8192,108608,2048,159.706,
8192,108672,2048,159.558,
8192,108736,2048,161.07,
8192,108800,2048,162.388,
8192,108864,2048,159.59,
8192,108928,2048,160.632,
8192,108992,2048,159.275,
8192,109056,2048,160.07,
8192,109120,2048,159.575,
8192,109184,2048,161.215,
8192,109248,2048,159.486,
8192,109312,2048,160.881,
8192,109376,2048,160.151,
8192,109440,2048,160.171,
8192,109504,2048,160.334,
8192,109568,2048,159.857,
8192,109632,2048,159.635,
8192,109696,2048,161.8,
8192,109760,2048,159.756,
8192,109824,2048,160.278,
8192,109888,2048,161.126,
8192,109952,2048,160.032,
8192,110016,2048,159.376,
8192,110080,2048,159.929,
8192,110144,2048,159.751,
8192,110208,2048,159.986,
8192,110272,2048,159.587,
8192,110336,2048,159.842,
8192,110400,2048,159.458,
8192,110464,2048,158.816,
8192,110528,2048,159.178,
8192,110592,2048,159.943,
8192,110656,2048,160.118,
8192,110720,2048,159.414,
8192,110784,2048,159.472,
8192,110848,2048,159.712,
8192,110912,2048,161.47,
8192,110976,2048,160.57,
8192,111040,2048,159.661,
8192,111104,2048,159.579,
8192,111168,2048,159.293,
8192,111232,2048,159.831,
8192,111296,2048,159.524,
8192,111360,2048,162.014,
8192,111424,2048,159.41,
8192,111488,2048,159.415,
8192,111552,2048,160.454,
8192,111616,2048,160.601,
8192,111680,2048,160.084,
8192,111744,2048,160.278,
8192,111808,2048,159.577,
8192,111872,2048,159.248,
8192,111936,2048,159.895,
8192,112000,2048,160.267,
8192,112064,2048,158.927,
8192,112128,2048,160.603,
8192,112192,2048,159.304,
8192,112256,2048,160.911,
8192,112320,2048,161.099,
8192,112384,2048,159.998,
8192,112448,2048,159.379,
8192,112512,2048,161.133,
8192,112576,2048,161.136,
8192,112640,2048,159.808,
8192,112704,2048,160.079,
8192,112768,2048,159.58,
8192,112832,2048,161.035,
8192,112896,2048,159.115,
8192,112960,2048,160.339,
8192,113024,2048,159.615,
8192,113088,2048,161.874,
8192,113152,2048,160.891,
8192,113216,2048,161.131,
8192,113280,2048,161.49,
8192,113344,2048,160.169,
8192,113408,2048,159.508,
8192,113472,2048,160.787,
8192,113536,2048,160.118,
8192,113600,2048,159.492,
8192,113664,2048,158.976,
8192,113728,2048,159.403,
8192,113792,2048,160.295,
8192,113856,2048,160.15,
8192,113920,2048,160.679,
8192,113984,2048,159.146,
8192,114048,2048,162.17,
8192,114112,2048,160.373,
8192,114176,2048,160.505,
8192,114240,2048,159.418,
8192,114304,2048,161.104,
8192,114368,2048,160.564,
8192,114432,2048,160.395,
8192,114496,2048,158.63,
8192,114560,2048,159.514,
8192,114624,2048,159.728,
8192,114688,2048,158.798,
8192,114752,2048,159.967,
8192,114816,2048,160.769,
8192,114880,2048,159.165,
8192,114944,2048,160.879,
8192,115008,2048,159.882,
8192,115072,2048,160.65,
8192,115136,2048,160.309,
8192,115200,2048,161.183,
8192,115264,2048,161.251,
8192,115328,2048,159.67,
8192,115392,2048,159.623,
8192,115456,2048,161.224,
8192,115520,2048,161.149,
8192,115584,2048,157.191,
