m,n,k,throughput
2048,2048,30720,237.589
2048,2048,30784,235.307
2048,2048,30848,228.629
2048,2048,30912,237.985
2048,2048,30976,239.251
2048,2048,31040,230.835
2048,2048,31104,209.083
2048,2048,31168,219.239
2048,2048,31232,239.045
2048,2048,31296,236.003
2048,2048,31360,236.758
2048,2048,31424,238.219
2048,2048,31488,206.851
2048,2048,31552,240.284
2048,2048,31616,242.037
2048,2048,31680,242.722
2048,2048,31744,234.425
2048,2048,31808,244.829
2048,2048,31872,243.659
2048,2048,31936,198.103
2048,2048,32000,245.748
2048,2048,32064,247.764
2048,2048,32128,249.195
2048,2048,32192,226.078
2048,2048,32256,246.092
2048,2048,32320,235.904
2048,2048,32384,219.588
2048,2048,32448,238.833
2048,2048,32512,229.803
2048,2048,32576,235.901
2048,2048,32640,239.005
2048,2048,64,13.031
2048,2048,128,24.582
2048,2048,192,33.004
2048,2048,256,44.296
2048,2048,320,54.738
2048,2048,384,65.901
2048,2048,448,64.175
2048,2048,512,73.143
2048,2048,576,80.962
2048,2048,640,93.727
2048,2048,704,97.904
2048,2048,768,106.805
2048,2048,832,102.637
2048,2048,896,110.402
2048,2048,960,149.352
2048,2048,1024,154.052
2048,2048,1088,153.547
2048,2048,1152,136.493
2048,2048,1216,136.663
2048,2048,1280,144.631
2048,2048,1344,168.173
2048,2048,1408,184.78
2048,2048,1472,162.303
2048,2048,1536,166.386
2048,2048,1600,168.955
2048,2048,1664,174.309
2048,2048,1728,200.88
2048,2048,1792,181.902
2048,2048,1856,195.594
2048,2048,1920,172.221
2048,2048,1984,177.355
2048,2048,2048,183.703
2048,2048,2112,153.047
2048,2048,2176,179.379
2048,2048,2240,183.932
2048,2048,2304,166.386
2048,2048,2368,173.033
2048,2048,2432,197.838
2048,2048,2496,171.961
2048,2048,2560,203.206
2048,2048,2624,178.088
2048,2048,2688,163.395
2048,2048,2752,166.13
2048,2048,2816,170.78
2048,2048,2880,193.212
2048,2048,2944,198.905
2048,2048,3008,197.379
2048,2048,3072,208.764
2048,2048,3136,191.963
2048,2048,3200,194.068
2048,2048,3264,198.409
2048,2048,3328,223.983
2048,2048,3392,205.001
2048,2048,3456,233.799
2048,2048,3520,209.358
2048,2048,3584,238.156
2048,2048,3648,205.325
2048,2048,3712,190.333
2048,2048,3776,214.254
2048,2048,3840,211.034
2048,2048,3904,225.297
2048,2048,3968,230.64
2048,2048,4032,207.146
2048,2048,4096,230.664
2048,2048,4160,176.889
2048,2048,4224,179.319
2048,2048,4288,183.447
2048,2048,4352,204.821
2048,2048,4416,203.004
2048,2048,4480,207.217
2048,2048,4544,196.16
2048,2048,4608,214.462
2048,2048,4672,219.881
2048,2048,4736,220.518
2048,2048,4800,207.553
2048,2048,4864,212.423
2048,2048,4928,227.038
2048,2048,4992,233.266
2048,2048,5056,219.437
2048,2048,5120,220.3
2048,2048,5184,240.098
2048,2048,5248,244.032
2048,2048,5312,227.72
2048,2048,5376,230.276
2048,2048,5440,211.818
2048,2048,5504,214.389
2048,2048,5568,197.78
2048,2048,5632,202.802
2048,2048,5696,217.902
2048,2048,5760,221.97
2048,2048,5824,215.032
2048,2048,5888,224.51
2048,2048,5952,229.2
2048,2048,6016,217.3
2048,2048,6080,221.136
2048,2048,6144,227.648
2048,2048,6208,208.841
2048,2048,6272,210.791
2048,2048,6336,222.423
2048,2048,6400,228.029
2048,2048,6464,224.066
2048,2048,6528,231.175
2048,2048,6592,221.474
2048,2048,6656,223.124
2048,2048,6720,223.483
2048,2048,6784,226.98
2048,2048,6848,229.854
2048,2048,6912,229.359
2048,2048,6976,244.318
2048,2048,7040,234.497
2048,2048,7104,237.383
2048,2048,7168,239.981
2048,2048,7232,210.472
2048,2048,7296,212.217
2048,2048,7360,226.453
2048,2048,7424,228.154
2048,2048,7488,209.996
2048,2048,7552,205.898
2048,2048,7616,213.929
2048,2048,7680,211.589
2048,2048,7744,215.104
2048,2048,7808,218.095
2048,2048,7872,234.433
2048,2048,7936,220.788
2048,2048,8000,223.279
2048,2048,8064,225.727
2048,2048,8128,228.433
2048,2048,8192,240.547
2048,2048,8256,230.424
2048,2048,8320,225.198
2048,2048,8384,226.988
2048,2048,8448,238.577
2048,2048,8512,229.388
2048,2048,8576,231.053
2048,2048,8640,233.497
2048,2048,8704,227.205
2048,2048,8768,238.741
2048,2048,8832,237.523
2048,2048,8896,238.693
2048,2048,8960,244.987
2048,2048,9024,216.977
2048,2048,9088,221.05
2048,2048,9152,219.853
2048,2048,9216,223.025
2048,2048,9280,221.456
2048,2048,9344,218.119
2048,2048,9408,219.174
2048,2048,9472,220.763
2048,2048,9536,217.186
2048,2048,9600,231.943
2048,2048,9664,218.629
2048,2048,9728,221.03
2048,2048,9792,228.221
2048,2048,9856,229.815
2048,2048,9920,240.228
2048,2048,9984,226.749
2048,2048,10048,236.607
2048,2048,10112,230.054
2048,2048,10176,233.793
2048,2048,10240,232.613
2048,2048,10304,243.729
2048,2048,10368,239.305
2048,2048,10432,238.213
2048,2048,10496,243.816
2048,2048,10560,240.821
2048,2048,10624,241.807
2048,2048,10688,242.842
2048,2048,10752,243.4
2048,2048,10816,221.555
2048,2048,10880,231.222
2048,2048,10944,226.433
2048,2048,11008,235.758
2048,2048,11072,231.364
2048,2048,11136,224.729
2048,2048,11200,224.552
2048,2048,11264,229.165
2048,2048,11328,226.382
2048,2048,11392,223.906
2048,2048,11456,224.323
2048,2048,11520,227.874
2048,2048,11584,228.708
2048,2048,11648,234.071
2048,2048,11712,235.492
2048,2048,11776,232.412
2048,2048,11840,234.336
2048,2048,11904,234.849
2048,2048,11968,235.846
2048,2048,12032,239.811
2048,2048,12096,236.722
2048,2048,12160,238.911
2048,2048,12224,239.272
2048,2048,12288,242.471
2048,2048,12352,240.654
2048,2048,12416,242.668
2048,2048,12480,248.551
2048,2048,12544,246.594
2048,2048,12608,225.336
2048,2048,12672,227.956
2048,2048,12736,228.207
2048,2048,12800,228.884
2048,2048,12864,226.666
2048,2048,12928,227.45
2048,2048,12992,236.635
2048,2048,13056,230.708
2048,2048,13120,216.378
2048,2048,13184,221.12
2048,2048,13248,236.613
2048,2048,13312,230.569
2048,2048,13376,232.214
2048,2048,13440,233.017
2048,2048,13504,234.709
2048,2048,13568,234.654
2048,2048,13632,237.169
2048,2048,13696,238.917
2048,2048,13760,242.006
2048,2048,13824,238.924
2048,2048,13888,247.201
2048,2048,13952,233.627
2048,2048,14016,245.356
2048,2048,14080,245.126
2048,2048,14144,249.976
2048,2048,14208,237.194
2048,2048,14272,247.728
2048,2048,14336,238.875
2048,2048,14400,230.597
2048,2048,14464,231.976
2048,2048,14528,232.825
2048,2048,14592,233.458
2048,2048,14656,229.543
2048,2048,14720,230.546
2048,2048,14784,231.617
2048,2048,14848,235.505
2048,2048,14912,229.373
2048,2048,14976,229.852
2048,2048,15040,230.632
2048,2048,15104,231.986
2048,2048,15168,236.538
2048,2048,15232,228.105
2048,2048,15296,238.534
2048,2048,15360,230.219
2048,2048,15424,240.781
2048,2048,15488,233.977
2048,2048,15552,241.413
2048,2048,15616,233.856
2048,2048,15680,244.087
2048,2048,15744,235.268
2048,2048,15808,244.194
2048,2048,15872,248.403
2048,2048,15936,248.404
2048,2048,16000,250.444
2048,2048,16064,249.546
2048,2048,16128,249.174
2048,2048,16192,237.197
2048,2048,16256,241.235
2048,2048,16320,229.486
2048,2048,16384,222.537
2048,2048,16448,233.288
2048,2048,16512,233.406
2048,2048,16576,235.326
2048,2048,16640,225.839
2048,2048,16704,233.321
2048,2048,16768,234.903
2048,2048,16832,234.796
2048,2048,16896,235.032
2048,2048,16960,249.914
2048,2048,17024,239.964
2048,2048,17088,240.511
2048,2048,17152,241.12
2048,2048,17216,243.128
2048,2048,17280,244.098
2048,2048,17344,243.2
2048,2048,17408,234.321
2048,2048,17472,236.488
2048,2048,17536,246.684
2048,2048,17600,250.135
2048,2048,17664,250.332
2048,2048,17728,248.884
2048,2048,17792,251.297
2048,2048,17856,251.692
2048,2048,17920,252.289
2048,2048,17984,235.367
2048,2048,18048,238.978
2048,2048,18112,219.128
2048,2048,18176,228.415
2048,2048,18240,238.598
2048,2048,18304,241.697
2048,2048,18368,231.049
2048,2048,18432,240.779
2048,2048,18496,237.998
2048,2048,18560,244.032
2048,2048,18624,237.517
2048,2048,18688,245.131
2048,2048,18752,240.76
2048,2048,18816,240.992
2048,2048,18880,244.62
2048,2048,18944,243.703
2048,2048,19008,244.227
2048,2048,19072,246.59
2048,2048,19136,245.691
2048,2048,19200,247.756
2048,2048,19264,254.149
2048,2048,19328,249.193
2048,2048,19392,248.582
2048,2048,19456,254.568
2048,2048,19520,250.161
2048,2048,19584,250.736
2048,2048,19648,250.729
2048,2048,19712,250.783
2048,2048,19776,237.153
2048,2048,19840,238.849
2048,2048,19904,239.757
2048,2048,19968,240.888
2048,2048,20032,224.437
2048,2048,20096,228.4
2048,2048,20160,238.001
2048,2048,20224,229.979
2048,2048,20288,239.136
2048,2048,20352,239.998
2048,2048,20416,233.047
2048,2048,20480,232.236
2048,2048,20544,241.718
2048,2048,20608,241.631
2048,2048,20672,242.761
2048,2048,20736,245.299
2048,2048,20800,235.457
2048,2048,20864,249.743
2048,2048,20928,245.768
2048,2048,20992,242.901
2048,2048,21056,248.3
2048,2048,21120,248.998
2048,2048,21184,249.417
2048,2048,21248,251.1
2048,2048,21312,250.839
2048,2048,21376,252.386
2048,2048,21440,251.95
2048,2048,21504,252.108
2048,2048,21568,231.079
2048,2048,21632,241.435
2048,2048,21696,239.271
2048,2048,21760,241.911
2048,2048,21824,240.405
2048,2048,21888,237.985
2048,2048,21952,241.434
2048,2048,22016,242.316
2048,2048,22080,237.608
2048,2048,22144,239.477
2048,2048,22208,239.921
2048,2048,22272,240.836
2048,2048,22336,237.752
2048,2048,22400,242.195
2048,2048,22464,242.437
2048,2048,22528,241.537
2048,2048,22592,246.15
2048,2048,22656,247.129
2048,2048,22720,234.947
2048,2048,22784,249.148
2048,2048,22848,249.379
2048,2048,22912,249.403
2048,2048,22976,247.2
2048,2048,23040,248.756
2048,2048,23104,251.937
2048,2048,23168,255.049
2048,2048,23232,237.27
2048,2048,23296,224.746
2048,2048,23360,223.065
2048,2048,23424,233.234
2048,2048,23488,233.671
2048,2048,23552,234.798
2048,2048,23616,239.396
2048,2048,23680,240.58
2048,2048,23744,240.021
2048,2048,23808,243.746
2048,2048,23872,231.86
2048,2048,23936,239.058
2048,2048,24000,229.28
2048,2048,24064,238.474
2048,2048,24128,238.792
2048,2048,24192,241.753
2048,2048,24256,243.53
2048,2048,24320,241.605
2048,2048,24384,243.393
2048,2048,24448,236.906
2048,2048,24512,243.259
2048,2048,24576,243.065
2048,2048,24640,251.21
2048,2048,24704,250.256
2048,2048,24768,250.3
2048,2048,24832,250.56
2048,2048,24896,251.982
2048,2048,24960,253.192
2048,2048,25024,229.869
2048,2048,25088,244.599
2048,2048,25152,232.245
2048,2048,25216,233.866
2048,2048,25280,223.828
2048,2048,25344,235.386
2048,2048,25408,233.294
2048,2048,25472,223.677
2048,2048,25536,230.394
2048,2048,25600,233.788
2048,2048,25664,233.417
2048,2048,25728,223.049
2048,2048,25792,232.784
2048,2048,25856,227.889
2048,2048,25920,228.319
2048,2048,25984,233.073
2048,2048,26048,211.945
2048,2048,26112,193.679
2048,2048,26176,225.553
2048,2048,26240,213.972
2048,2048,26304,220.76
2048,2048,26368,224.004
2048,2048,26432,233.025
2048,2048,26496,242.965
2048,2048,26560,237.893
2048,2048,26624,235.37
2048,2048,26688,252.271
2048,2048,26752,251.133
2048,2048,26816,251.621
2048,2048,26880,250.051
2048,2048,26944,241.808
2048,2048,27008,243.591
2048,2048,27072,243.54
2048,2048,27136,243.781
2048,2048,27200,239.393
2048,2048,27264,232.766
2048,2048,27328,243.152
2048,2048,27392,242.426
2048,2048,27456,238.8
2048,2048,27520,241.641
2048,2048,27584,242.488
2048,2048,27648,242.704
2048,2048,27712,235.289
2048,2048,27776,225.777
2048,2048,27840,222.757
2048,2048,27904,235.906
2048,2048,27968,223.918
2048,2048,28032,211.77
2048,2048,28096,221.81
2048,2048,28160,227.874
2048,2048,28224,220.661
2048,2048,28288,231.862
2048,2048,28352,228.458
2048,2048,28416,236.761
2048,2048,28480,227.948
2048,2048,28544,207.29
2048,2048,28608,216.793
2048,2048,28672,227.953
2048,2048,28736,210.198
2048,2048,28800,224.211
2048,2048,28864,216.992
2048,2048,28928,222.172
2048,2048,28992,215.406
2048,2048,29056,210.033
2048,2048,29120,216.327
2048,2048,29184,217.496
2048,2048,29248,206.537
2048,2048,29312,215.781
2048,2048,29376,224.185
2048,2048,29440,216.769
2048,2048,29504,215.47
2048,2048,29568,217.788
2048,2048,29632,208.002
2048,2048,29696,222.625
2048,2048,29760,228.663
2048,2048,29824,211.717
2048,2048,29888,213.545
2048,2048,29952,223.092
2048,2048,30016,204.643
2048,2048,30080,212.642
2048,2048,30144,224.236
2048,2048,30208,214.283
2048,2048,30272,229.702
2048,2048,30336,214.872
2048,2048,30400,240.126
2048,2048,30464,225.099
2048,2048,30528,230.096
2048,2048,30592,216.743
2048,2048,30656,212.474
2048,2048,30720,179.806
2048,2048,30784,222.218
2048,2048,30848,214.428
2048,2048,30912,225.973
2048,2048,30976,209.796
2048,2048,31040,206.745
2048,2048,31104,215.921
2048,2048,31168,218.521
2048,2048,31232,219.336
2048,2048,31296,205.448
2048,2048,31360,208.916
2048,2048,31424,218.013
2048,2048,31488,217.607
2048,2048,31552,214.099
2048,2048,31616,214.741
2048,2048,31680,217.658
2048,2048,31744,226.852
2048,2048,31808,211.029
2048,2048,31872,210.045
2048,2048,31936,221.609
2048,2048,32000,231.075
2048,2048,32064,216.494
2048,2048,32128,221.257
2048,2048,32192,225.444
2048,2048,32256,213.004
2048,2048,32320,229.763
2048,2048,32384,212.311
2048,2048,32448,229.955
2048,2048,32512,233.071
2048,2048,32576,213.945
2048,2048,32640,213.004
2048,2048,32704,225.298
2048,2048,32768,211.34
2048,2048,32832,228.811
2048,2048,32896,229.333
2048,2048,32960,230.576
2048,2048,33024,237.212
2048,2048,33088,226.915
2048,2048,33152,235.39
2048,2048,33216,236.71
2048,2048,33280,223.582
2048,2048,33344,234.373
2048,2048,33408,227.266
2048,2048,33472,227.687
2048,2048,33536,216.841
2048,2048,33600,235.714
2048,2048,33664,234.671
2048,2048,33728,235.478
2048,2048,33792,236.286
2048,2048,33856,252.153
2048,2048,33920,250.706
2048,2048,33984,253.502
2048,2048,34048,255.983
2048,2048,34112,239.034
2048,2048,34176,241.565
2048,2048,34240,218.058
2048,2048,34304,216.025
2048,2048,34368,233.433
2048,2048,34432,222.36
2048,2048,34496,233.546
2048,2048,34560,208.042
2048,2048,34624,235.416
2048,2048,34688,226.623
2048,2048,34752,236.256
2048,2048,34816,180.14
2048,2048,34880,220.686
2048,2048,34944,217.689
2048,2048,35008,223.764
2048,2048,35072,228.505
2048,2048,35136,215.379
2048,2048,35200,204.68
2048,2048,35264,209.632
2048,2048,35328,216.24
2048,2048,35392,218.199
2048,2048,35456,199.776
2048,2048,35520,220.114
2048,2048,35584,218.957
2048,2048,35648,236.356
2048,2048,35712,246.117
2048,2048,35776,233.136
2048,2048,35840,247.781
2048,2048,35904,217.732
2048,2048,35968,222.39
2048,2048,36032,218.445
2048,2048,36096,223.498
2048,2048,36160,212.99
2048,2048,36224,212.674
